Year of User Created On	Campaign	Year of User Created On	Device Type	Attribution Created On	Created On	Date	Device Created On	Device Id	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
2016	HLWXVF	2016	iOS	23-10-16 0:30	05-09-16 6:31	05-Sep-16	22-02-16 11:02	1776	162	rezncfo	iOS 9	7850	13-06-16 5:32	Sunday	97.8231986	0	0	1	0
2016	HLWXVF	2016	iOS	23-10-16 0:30	11-07-16 6:39	11-Jul-16	22-02-16 11:02	1776	171	lufpjpn	iOS 9	6446	22-02-16 14:05	Sunday	222.9098151	0	0	1	0
2016	HLWXVF	2016	iOS	23-10-16 0:30	11-07-16 6:39	11-Jul-16	22-02-16 11:02	1776	171	rezncfo	iOS 9	6446	13-06-16 5:32	Sunday	222.9098151	0	0	1	0
2016	HLWXVF	2016	iOS	18-01-16 21:13	14-03-16 22:43	14-Mar-16	18-01-16 21:14	3071	175	phiaaoc	iOS 9	4016	19-01-16 13:48	Sunday	411.484347	0	0	1	0
2016	HLWXVF	2016	iOS	23-10-16 0:30	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	179	lufpjpn	iOS 9	11237	22-02-16 14:05	Sunday	246.5973946	0	0	1	0
2016	HLWXVF	2016	iOS	23-10-16 0:30	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	179	rezncfo	iOS 9	11237	13-06-16 5:32	Sunday	246.5973946	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	1	lufpjpn	iOS 9	13786	22-02-16 14:05	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	1	rezncfo	iOS 9	13786	13-06-16 5:32	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	4	lufpjpn	iOS 9	13786	22-02-16 14:05	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	4	rezncfo	iOS 9	13786	13-06-16 5:32	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	21	lufpjpn	iOS 9	13786	22-02-16 14:05	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	20-02-17 6:26	20-Feb-17	22-02-16 11:02	1776	21	rezncfo	iOS 9	13786	13-06-16 5:32	Sunday	175.5719861	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	156	lufpjpn	iOS 9	11237	22-02-16 14:05	Sunday	246.5973946	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	156	rezncfo	iOS 9	11237	13-06-16 5:32	Sunday	246.5973946	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	05-09-16 6:31	05-Sep-16	22-02-16 11:02	1776	162	lufpjpn	iOS 9	7850	22-02-16 14:05	Sunday	97.8231986	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	05-09-16 6:31	05-Sep-16	22-02-16 11:02	1776	162	rezncfo	iOS 9	7850	13-06-16 5:32	Sunday	97.8231986	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	11-07-16 6:39	11-Jul-16	22-02-16 11:02	1776	171	lufpjpn	iOS 9	6446	22-02-16 14:05	Sunday	222.9098151	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	11-07-16 6:39	11-Jul-16	22-02-16 11:02	1776	171	rezncfo	iOS 9	6446	13-06-16 5:32	Sunday	222.9098151	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	179	lufpjpn	iOS 9	11237	22-02-16 14:05	Sunday	246.5973946	0	0	1	0
2016	QY02HA	2016	iOS	19-11-15 6:09	19-12-16 17:17	19-Dec-16	22-02-16 11:02	1776	179	rezncfo	iOS 9	11237	13-06-16 5:32	Sunday	246.5973946	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	12-01-15 7:11	12-Jan-15	14-10-13 15:43	3053	3	suogzgd	iOS 9	537	14-10-13 17:25	Sunday	1736.222164	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	12-01-15 7:11	12-Jan-15	14-10-13 15:43	3053	11	suogzgd	iOS 9	537	14-10-13 17:25	Sunday	1736.222164	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	39	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	54	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	76	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	82	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	84	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	91	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	92	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	96	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	100	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	103	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	104	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	107	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	125	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	134	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	22-09-14 9:21	22-Sep-14	14-10-13 15:43	3053	136	suogzgd	iOS 9	247	14-10-13 17:25	Sunday	1563.373646	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	139	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	16-06-14 9:56	16-Jun-14	14-10-13 15:43	3053	142	suogzgd	iOS 9	117	14-10-13 17:25	Sunday	1588.46123	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	144	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	155	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	161	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	164	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	184	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2013	U6S82Y	2013	iOS	27-10-16 7:35	04-07-16 12:08	04-Jul-16	14-10-13 15:43	3053	185	suogzgd	iOS 9	6281	14-10-13 17:25	Sunday	1699.699282	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	30-01-17 16:19	30-Jan-17	27-11-15 5:33	1103	26	jcivjar	iOS 9	12873	27-11-15 13:40	Sunday	174.6786475	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	21-03-16 6:59	21-Mar-16	27-11-15 5:33	1103	72	jcivjar	iOS 9	4130	27-11-15 13:40	Sunday	200.5514199	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	25-04-16 7:59	25-Apr-16	27-11-15 5:33	1103	76	jcivjar	iOS 9	4752	27-11-15 13:40	Sunday	203.6033637	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	21-03-16 6:59	21-Mar-16	27-11-15 5:33	1103	81	jcivjar	iOS 9	4130	27-11-15 13:40	Sunday	200.5514199	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	25-04-16 7:59	25-Apr-16	27-11-15 5:33	1103	86	jcivjar	iOS 9	4752	27-11-15 13:40	Sunday	203.6033637	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	30-01-17 16:19	30-Jan-17	27-11-15 5:33	1103	118	jcivjar	iOS 9	12873	27-11-15 13:40	Sunday	174.6786475	0	0	1	0
2015	ZDNTT7	2015	iOS	27-11-15 5:33	30-01-17 16:19	30-Jan-17	27-11-15 5:33	1103	119	jcivjar	iOS 9	12873	27-11-15 13:40	Sunday	174.6786475	0	0	1	0
2016	6R883F	2016	iOS	03-10-16 12:04	17-01-17 14:15	17-Jan-17	10-04-16 9:08	1047	0	dnugjla	iOS 10	12359	10-04-16 14:46	Monday	697.5084082	1	1	1	1
2016	6R883F	2016	iOS	03-10-16 12:04	17-01-17 14:15	17-Jan-17	10-04-16 9:08	1047	12	dnugjla	iOS 10	12359	10-04-16 14:46	Monday	697.5084082	1	1	1	1
2016	6R883F	2016	iOS	03-10-16 12:04	17-01-17 14:15	17-Jan-17	10-04-16 9:08	1047	40	dnugjla	iOS 10	12359	10-04-16 14:46	Monday	697.5084082	1	1	1	1
2016	6R883F	2016	iOS	07-05-15 14:48	30-08-16 20:14	30-Aug-16	04-02-16 18:35	249	60	oybkqhy	iOS 10	7671	05-02-16 3:48	Monday	708.5119349	1	1	1	1
2016	6R883F	2016	iOS	03-10-16 12:04	17-01-17 14:15	17-Jan-17	10-04-16 9:08	1047	76	dnugjla	iOS 10	12359	10-04-16 14:46	Monday	697.5084082	1	1	1	1
2016	6R883F	2016	iOS	17-04-16 23:41	12-07-16 6:31	12-Jul-16	17-04-16 23:41	3730	79	trzvyai	iOS 10	6475	18-04-16 6:22	Monday	2039.023681	1	1	1	1
2016	6R883F	2016	iOS	17-04-16 23:41	12-07-16 6:31	12-Jul-16	17-04-16 23:41	3730	85	trzvyai	iOS 10	6475	18-04-16 6:22	Monday	2039.023681	1	1	1	1
2016	6R883F	2016	iOS	07-05-15 14:48	30-08-16 20:14	30-Aug-16	04-02-16 18:35	249	146	oybkqhy	iOS 10	7671	05-02-16 3:48	Monday	708.5119349	1	1	1	1
2016	6R883F	2016	iOS	07-05-15 14:48	30-08-16 20:14	30-Aug-16	04-02-16 18:35	249	161	oybkqhy	iOS 10	7671	05-02-16 3:48	Monday	708.5119349	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	29-09-15 3:35	29-Sep-15	09-10-14 5:26	1277	122	ozosnyq	iOS 10	2028	26-02-15 3:52	Monday	2051.052316	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	22-03-16 19:39	22-Mar-16	09-10-14 5:26	1277	144	ozosnyq	iOS 10	4152	26-02-15 3:52	Monday	1930.180081	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	29-09-15 3:35	29-Sep-15	09-10-14 5:26	1277	146	ozosnyq	iOS 10	2028	26-02-15 3:52	Monday	2051.052316	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	01-12-15 17:15	01-Dec-15	09-10-14 5:26	1277	148	ozosnyq	iOS 10	2599	26-02-15 3:52	Monday	2048.713487	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	22-03-16 19:39	22-Mar-16	09-10-14 5:26	1277	149	ozosnyq	iOS 10	4152	26-02-15 3:52	Monday	1930.180081	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	18-10-16 15:04	18-Oct-16	09-10-14 5:26	1277	183	ozosnyq	iOS 10	9096	26-02-15 3:52	Monday	1993.790789	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	18-10-16 15:04	18-Oct-16	09-10-14 5:26	1277	192	ozosnyq	iOS 10	9096	26-02-15 3:52	Monday	1993.790789	1	1	1	1
2015	CPIAHO	2015	iOS	09-10-14 5:26	18-10-16 15:04	18-Oct-16	09-10-14 5:26	1277	199	ozosnyq	iOS 10	9096	26-02-15 3:52	Monday	1993.790789	1	1	1	1
2015	D8IC8B	2015	iOS	24-01-14 19:07	10-03-15 7:26	10-Mar-15	22-01-15 12:27	3844	34	xhmcsbf	iOS 10	732	22-01-15 15:02	Monday	1166.841873	1	1	1	1
2015	D8IC8B	2015	iOS	24-01-14 19:07	10-03-15 7:26	10-Mar-15	22-01-15 12:27	3844	45	xhmcsbf	iOS 10	732	22-01-15 15:02	Monday	1166.841873	1	1	1	1
2014	D8IC8B	2014	iOS	05-08-14 21:46	23-06-15 4:43	23-Jun-15	05-08-14 21:46	2357	81	ajmkxim	iOS 10	1286	06-08-14 3:18	Monday	1119.766261	1	1	1	1
2014	D8IC8B	2014	iOS	05-08-14 21:46	16-02-16 9:38	16-Feb-16	05-08-14 21:46	2357	91	ajmkxim	iOS 10	3594	06-08-14 3:18	Monday	981.371681	1	1	1	1
2014	D8IC8B	2014	iOS	05-08-14 21:46	16-02-16 9:38	16-Feb-16	05-08-14 21:46	2357	96	ajmkxim	iOS 10	3594	06-08-14 3:18	Monday	981.371681	1	1	1	1
2014	D8IC8B	2014	iOS	05-08-14 21:46	23-06-15 4:43	23-Jun-15	05-08-14 21:46	2357	119	ajmkxim	iOS 10	1286	06-08-14 3:18	Monday	1119.766261	1	1	1	1
2016	GCP82I	2016	iOS	30-08-16 12:27	27-09-16 12:18	27-Sep-16	30-08-16 12:27	381	87	mjpggxy	iOS 10	8473	30-08-16 15:49	Monday	227.7648681	1	1	1	1
2016	GCP82I	2016	iOS	11-07-14 22:55	14-02-17 4:12	14-Feb-17	24-07-16 5:59	24	146	kakklca	iOS 10	13494	24-07-16 19:58	Monday	1054.389753	1	1	1	1
2016	GCP82I	2016	iOS	27-08-16 8:20	01-11-16 12:07	01-Nov-16	04-04-16 1:55	2615	192	uaqgvax	iOS 10	9564	04-04-16 11:33	Monday	1135.151701	1	1	1	1
2016	HLWXVF	2016	iOS	14-10-13 19:28	27-12-16 11:08	27-Dec-16	29-12-15 11:17	2084	80	kdgrejn	iOS 10	11534	27-08-16 16:20	Monday	603.5262985	1	1	1	1
2016	HLWXVF	2016	iOS	29-08-16 16:02	21-06-16 11:54	21-Jun-16	15-10-16 3:35	4542	83	teksffo	iOS 10	5970	25-02-16 2:03	Monday	385.9353691	1	1	1	1
2016	HLWXVF	2016	iOS	29-08-16 16:02	21-06-16 11:54	21-Jun-16	15-10-16 3:35	4542	83	jmnisff	iOS 10	5970	15-10-16 19:21	Monday	385.9353691	1	1	1	1
2016	HLWXVF	2016	iOS	14-10-13 19:28	27-12-16 11:08	27-Dec-16	29-12-15 11:17	2084	107	kdgrejn	iOS 10	11534	27-08-16 16:20	Monday	603.5262985	1	1	1	1
2016	HLWXVF	2016	iOS	14-10-13 19:28	19-04-16 18:33	19-Apr-16	29-12-15 11:17	2084	146	kdgrejn	iOS 10	4648	27-08-16 16:20	Monday	762.1118941	1	1	1	1
2015	OXIJAT	2015	iOS	17-05-14 10:16	03-05-16 10:23	03-May-16	11-12-15 20:21	1935	30	twrcpsd	iOS 10	4904	12-12-15 6:30	Monday	387.6643032	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	33	bmgpztq	iOS 10	10525	26-07-16 11:31	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	33	uqxofci	iOS 10	10525	02-10-16 20:09	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	36	bmgpztq	iOS 10	10525	26-07-16 11:31	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	36	uqxofci	iOS 10	10525	02-10-16 20:09	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	42	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	42	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	70	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	70	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	29-12-15 11:16	27-12-16 11:08	27-Dec-16	29-12-15 11:17	2084	80	kdgrejn	iOS 10	11534	27-08-16 16:20	Monday	603.5262985	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	106	bmgpztq	iOS 10	10525	26-07-16 11:31	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	29-11-16 10:10	29-Nov-16	02-10-16 20:03	3865	106	uqxofci	iOS 10	10525	02-10-16 20:09	Monday	1064.449706	1	1	1	1
2016	T6E9B9	2016	iOS	29-12-15 11:16	27-12-16 11:08	27-Dec-16	29-12-15 11:17	2084	107	kdgrejn	iOS 10	11534	27-08-16 16:20	Monday	603.5262985	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	27-12-16 11:53	27-Dec-16	02-10-16 20:03	3865	108	bmgpztq	iOS 10	11550	26-07-16 11:31	Monday	317.5981834	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	27-12-16 11:53	27-Dec-16	02-10-16 20:03	3865	108	uqxofci	iOS 10	11550	02-10-16 20:09	Monday	317.5981834	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	115	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	115	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	121	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	121	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	122	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	122	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	126	slissex	iOS 10	4406	28-06-16 1:59	Monday	345.9304169	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	126	ollydfh	iOS 10	4406	02-07-16 16:42	Monday	345.9304169	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	130	ezenhkd	iOS 10	13211	27-02-16 23:51	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	130	yeufxlg	iOS 10	13211	17-11-16 13:17	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	131	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	131	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	137	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	137	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	139	slissex	iOS 10	4406	28-06-16 1:59	Monday	345.9304169	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	139	ollydfh	iOS 10	4406	02-07-16 16:42	Monday	345.9304169	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	140	ezenhkd	iOS 10	13211	27-02-16 23:51	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	140	yeufxlg	iOS 10	13211	17-11-16 13:17	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	144	ezenhkd	iOS 10	13211	27-02-16 23:51	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	144	yeufxlg	iOS 10	13211	17-11-16 13:17	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	29-12-15 11:16	19-04-16 18:33	19-Apr-16	29-12-15 11:17	2084	146	kdgrejn	iOS 10	4648	27-08-16 16:20	Monday	762.1118941	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	27-12-16 11:53	27-Dec-16	02-10-16 20:03	3865	161	bmgpztq	iOS 10	11550	26-07-16 11:31	Monday	317.5981834	1	1	1	1
2016	T6E9B9	2016	iOS	02-10-16 20:03	27-12-16 11:53	27-Dec-16	02-10-16 20:03	3865	161	uqxofci	iOS 10	11550	02-10-16 20:09	Monday	317.5981834	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	163	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	163	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	165	ezenhkd	iOS 10	13211	27-02-16 23:51	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	27-02-16 7:49	07-02-17 8:25	07-Feb-17	27-02-16 7:49	308	165	yeufxlg	iOS 10	13211	17-11-16 13:17	Monday	45.61722821	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	175	slissex	iOS 10	7328	28-06-16 1:59	Monday	123.2044121	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	175	ollydfh	iOS 10	7328	02-07-16 16:42	Monday	123.2044121	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	179	slissex	iOS 10	7328	28-06-16 1:59	Monday	123.2044121	1	1	1	1
2016	T6E9B9	2016	iOS	07-10-15 23:51	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	179	ollydfh	iOS 10	7328	02-07-16 16:42	Monday	123.2044121	1	1	1	1
2014	Y59GNL	2014	iOS	22-11-14 17:32	31-01-17 7:47	31-Jan-17	22-11-14 17:32	3744	162	cuidtnm	iOS 10	12943	23-11-14 8:33	Monday	439.5381813	1	1	1	1
2016	6R883F	2016	iOS	23-02-14 19:23	12-04-16 3:25	12-Apr-16	24-11-15 9:38	4612	59	bfbktkl	iOS 20	4538	24-03-16 16:44	Monday	98.06856677	1	1	1	1
2016	6R883F	2016	iOS	23-02-14 19:23	12-04-16 3:25	12-Apr-16	24-11-15 9:38	4612	59	ihfpkjh	iOS 20	4538	14-11-16 21:13	Monday	98.06856677	1	1	1	1
2016	6R883F	2016	iOS	23-02-14 19:23	12-04-16 3:25	12-Apr-16	24-11-15 9:38	4612	61	bfbktkl	iOS 20	4538	24-03-16 16:44	Monday	98.06856677	1	1	1	1
2016	6R883F	2016	iOS	23-02-14 19:23	12-04-16 3:25	12-Apr-16	24-11-15 9:38	4612	61	ihfpkjh	iOS 20	4538	14-11-16 21:13	Monday	98.06856677	1	1	1	1
